,Input,BBoutput,MidasOutput,SurfacePlane,SurfaceCoordinates
3064,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_238.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_238.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_238.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_238_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_238.npy
3065,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_144.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_144.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_144.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_144_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_144.npy
3066,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_161.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_161.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_161.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_161_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_161.npy
3067,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_153.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_153.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_153.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_153_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_153.npy
3068,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_126.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_126.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_126.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_126_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_126.npy
3069,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_69.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_69.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_69.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_69_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_69.npy
3070,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_79.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_79.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_79.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_79_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_79.npy
3071,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_175.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_175.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_175.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_175_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_175.npy
3072,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_177.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_177.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_177.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_177_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_177.npy
3073,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_217.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_217.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_217.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_217_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_217.npy
3074,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_139.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_139.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_139.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_139_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_139.npy
3075,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_252.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_252.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_252.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_252_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_252.npy
3076,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_186.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_186.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_186.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_186_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_186.npy
3077,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_56.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_56.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_56.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_56_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_56.npy
3078,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_148.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_148.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_148.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_148_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_148.npy
3079,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_227.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_227.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_227.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_227_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_227.npy
3080,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_178.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_178.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_178.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_178_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_178.npy
3081,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_90.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_90.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_90.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_90_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_90.npy
3082,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_95.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_95.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_95.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_95_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_95.npy
3083,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_31.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_31.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_31.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_31_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_31.npy
3084,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_232.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_232.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_232.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_232_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_232.npy
3085,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_25.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_25.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_25.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_25_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_25.npy
3086,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_32.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_32.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_32.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_32_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_32.npy
3087,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_57.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_57.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_57.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_57_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_57.npy
3088,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_155.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_155.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_155.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_155_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_155.npy
3089,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_115.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_115.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_115.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_115_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_115.npy
3090,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_122.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_122.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_122.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_122_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_122.npy
3091,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_1.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_1.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_1.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_1_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_1.npy
3092,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_63.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_63.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_63.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_63_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_63.npy
3093,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_111.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_111.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_111.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_111_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_111.npy
3094,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_76.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_76.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_76.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_76_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_76.npy
3095,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_99.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_99.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_99.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_99_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_99.npy
3096,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_27.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_27.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_27.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_27_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_27.npy
3097,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_218.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_218.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_218.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_218_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_218.npy
3098,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_228.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_228.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_228.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_228_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_228.npy
3099,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_209.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_209.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_209.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_209_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_209.npy
3100,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_10.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_10.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_10.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_10_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_10.npy
3101,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_168.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_168.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_168.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_168_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_168.npy
3102,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_249.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_249.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_249.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_249_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_249.npy
3103,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_159.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_159.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_159.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_159_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_159.npy
3104,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_18.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_18.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_18.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_18_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_18.npy
3105,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_62.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_62.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_62.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_62_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_62.npy
3106,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_16.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_16.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_16.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_16_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_16.npy
3107,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_109.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_109.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_109.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_109_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_109.npy
3108,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_255.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_255.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_255.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_255_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_255.npy
3109,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_132.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_132.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_132.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_132_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_132.npy
3110,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_2.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_2.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_2.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_2_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_2.npy
3111,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_19.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_19.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_19.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_19_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_19.npy
3112,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_116.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_116.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_116.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_116_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_116.npy
3113,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_42.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_42.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_42.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_42_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_42.npy
3114,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_193.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_193.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_193.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_193_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_193.npy
3115,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_74.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_74.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_74.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_74_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_74.npy
3116,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_54.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_54.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_54.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_54_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_54.npy
3117,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_96.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_96.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_96.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_96_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_96.npy
3118,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_81.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_81.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_81.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_81_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_81.npy
3119,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_254.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_254.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_254.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_254_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_254.npy
3120,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_26.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_26.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_26.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_26_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_26.npy
3121,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_158.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_158.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_158.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_158_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_158.npy
3122,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_21.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_21.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_21.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_21_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_21.npy
3123,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_182.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_182.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_182.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_182_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_182.npy
3124,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_240.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_240.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_240.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_240_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_240.npy
3125,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_4.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_4.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_4.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_4_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_4.npy
3126,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_100.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_100.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_100.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_100_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_100.npy
3127,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_181.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_181.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_181.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_181_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_181.npy
3128,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_143.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_143.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_143.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_143_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_143.npy
3129,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_135.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_135.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_135.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_135_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_135.npy
3130,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_91.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_91.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_91.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_91_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_91.npy
3131,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_208.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_208.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_208.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_208_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_208.npy
3132,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_41.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_41.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_41.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_41_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_41.npy
3133,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_203.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_203.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_203.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_203_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_203.npy
3134,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_36.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_36.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_36.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_36_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_36.npy
